id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock,endorheic,glacial_scar,wt_class,wt_depth_m,wind,rain_shadow,dry_interior,season_label,climate_resource_tags
H+49+01,ocean,ocean,modest,fisheries,none,ocean,49,1,-136.76,2.144,859.2,6.55,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+50+01,ocean,ocean,modest,fisheries,none,ocean,50,1,-148.75,3.658,858.1,6.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+51+01,ocean,ocean,modest,fisheries,none,ocean,51,1,-39.0,3.658,869.6,6.61,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+52+01,ocean,ocean,modest,fisheries,none,ocean,52,1,-45.8,2.748,880.2,6.66,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+53+01,ocean,ocean,modest,fisheries,none,ocean,53,1,-53.38,1.718,890.0,6.71,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+54+01,ocean,ocean,modest,fisheries,none,ocean,54,1,-56.99,1.68,894.4,6.75,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+55+01,ocean,ocean,modest,fisheries,none,ocean,55,1,-58.94,1.611,887.2,6.76,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+56+01,ocean,ocean,modest,fisheries,none,ocean,56,1,-64.45,1.64,869.5,6.76,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+57+01,ocean,ocean,modest,fisheries,none,ocean,57,1,-58.98,1.878,844.9,6.75,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+58+01,ocean,ocean,modest,fisheries,none,ocean,58,1,-54.06,1.967,820.2,6.73,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+59+01,ocean,ocean,modest,fisheries,none,ocean,59,1,-53.13,1.935,797.2,6.7,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+60+01,ocean,ocean,modest,fisheries,none,ocean,60,1,-64.47,2.234,777.3,6.64,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+61+01,ocean,ocean,modest,fisheries,none,ocean,61,1,-66.88,1.252,762.2,6.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+62+01,ocean,ocean,modest,fisheries,none,ocean,62,1,-61.98,1.495,742.7,6.47,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+63+01,ocean,ocean,modest,fisheries,none,ocean,63,1,-62.9,1.465,725.2,6.37,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+64+01,ocean,ocean,modest,fisheries,none,ocean,64,1,-101.43,1.285,721.1,6.27,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+65+01,ocean,ocean,modest,fisheries,none,ocean,65,1,-102.22,1.36,725.0,6.2,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+66+01,ocean,ocean,modest,fisheries,none,ocean,66,1,-105.27,1.462,730.0,6.17,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+67+01,ocean,ocean,modest,fisheries,none,ocean,67,1,-108.16,0.34,738.6,6.18,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+68+01,ocean,ocean,modest,fisheries,none,ocean,68,1,-112.41,0.403,742.6,6.19,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+69+01,ocean,ocean,modest,fisheries,none,ocean,69,1,-118.68,0.348,745.1,6.21,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+70+01,ocean,ocean,modest,fisheries,none,ocean,70,1,-125.39,0.387,747.0,6.25,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+71+01,ocean,ocean,modest,fisheries,none,ocean,71,1,-124.89,0.178,749.8,6.3,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+72+01,ocean,ocean,modest,fisheries,none,ocean,72,1,-123.04,0.063,750.9,6.37,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+73+01,ocean,ocean,modest,fisheries,none,ocean,73,1,-121.56,0.096,735.2,6.47,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+74+01,ocean,ocean,modest,fisheries,none,ocean,74,1,-118.69,0.155,710.0,6.58,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+75+01,ocean,ocean,modest,fisheries,none,ocean,75,1,-115.29,0.128,693.5,6.69,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+76+01,ocean,ocean,modest,fisheries,none,ocean,76,1,-112.49,0.102,675.5,6.78,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+77+01,ocean,ocean,modest,fisheries,none,ocean,77,1,-110.25,0.116,660.8,6.82,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+78+01,ocean,ocean,modest,fisheries,none,ocean,78,1,-110.21,0.055,652.2,6.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+79+01,ocean,ocean,modest,fisheries,none,ocean,79,1,-111.19,0.032,647.5,6.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+00+02,ocean,ocean,modest,fisheries,none,ocean,0,2,-241.24,0.113,890.8,6.54,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+01+02,ocean,ocean,modest,fisheries,none,ocean,1,2,-238.28,0.242,895.0,6.55,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+02+02,ocean,ocean,modest,fisheries,none,ocean,2,2,-233.04,0.225,904.1,6.56,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+03+02,ocean,ocean,modest,fisheries,none,ocean,3,2,-230.32,0.135,915.7,6.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+04+02,ocean,ocean,modest,fisheries,none,ocean,4,2,-231.1,0.164,933.3,6.59,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+05+02,ocean,ocean,modest,fisheries,none,ocean,5,2,-232.16,0.187,939.9,6.58,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+06+02,ocean,ocean,modest,fisheries,none,ocean,6,2,-233.1,0.155,925.1,6.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+07+02,ocean,ocean,modest,fisheries,none,ocean,7,2,-234.45,0.236,918.2,6.55,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+08+02,ocean,ocean,modest,fisheries,none,ocean,8,2,-233.84,0.338,920.5,6.54,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+09+02,ocean,ocean,modest,fisheries,none,ocean,9,2,-231.82,0.323,915.4,6.53,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+10+02,ocean,ocean,modest,fisheries,none,ocean,10,2,-226.48,0.321,913.8,6.55,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+11+02,ocean,ocean,modest,fisheries,none,ocean,11,2,-218.96,0.251,914.8,6.59,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+12+02,ocean,ocean,modest,fisheries,none,ocean,12,2,-214.38,5.533,897.5,6.64,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+13+02,ocean,ocean,modest,fisheries,none,ocean,13,2,-62.06,5.154,873.6,6.7,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+14+02,ocean,ocean,modest,fisheries,none,ocean,14,2,-64.4,0.369,852.8,6.77,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+15+02,ocean,ocean,modest,fisheries,none,ocean,15,2,-53.31,0.384,835.2,6.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+16+02,ocean,ocean,modest,fisheries,none,ocean,16,2,-41.8,4.609,817.8,6.89,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+17+02,ocean,ocean,modest,fisheries,none,ocean,17,2,-42.57,4.835,791.6,6.94,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+18+02,boreal,river,modest,timber;clay,village,"fresh water, adequate food, route access",18,2,96.05,4.991,759.8,5.38,loam,boreal forest,Coastal sediment,False,rebound_coast,spring_line,1.5,open_westerly,False,False,moderate,timber
H+19+02,boreal,river,modest,timber;clay,village,"fresh water, adequate food, route access",19,2,115.38,5.269,756.9,5.31,loam,boreal forest,Coastal sediment,False,rebound_coast,spring_line,1.5,open_westerly,False,False,moderate,timber
H+20+02,boreal,river,modest,timber;clay,town,"fresh water, adequate food, route access",20,2,171.57,1.986,713.0,5.98,loam,boreal forest,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,moderate,timber
H+21+02,boreal,river,modest,timber;fisheries;clay,town,"fresh water, adequate food, route access",21,2,218.96,1.58,805.6,4.72,loam,boreal forest,Coastal sediment,False,moraine,spring_line,1.5,open_westerly,False,False,moderate,timber;fisheries
H+22+02,boreal,shallow_well,modest,timber;clay,farmstead,"adequate food, route access",22,2,265.66,1.557,846.3,4.43,loam,boreal forest,Coastal sediment,False,moraine,shallow_well,6.75,open_westerly,False,False,moderate,timber
H+23+02,boreal,shallow_well,modest,timber;clay,farmstead,"adequate food, route access",23,2,270.88,0.174,854.7,4.39,glacial till,boreal forest,Coastal sediment,False,moraine,shallow_well,6.59,open_westerly,False,False,moderate,timber
H+24+02,boreal,shallow_well,modest,timber;metals,farmstead,"adequate food, route access",24,2,272.51,1.256,870.5,4.38,glacial till,boreal forest,Suture metamorphic,False,moraine,shallow_well,6.43,open_westerly,False,False,moderate,timber
H+25+02,boreal,shallow_well,modest,timber;metals;gems,farmstead,"adequate food, route access",25,2,310.18,4.137,916.3,4.13,glacial till,boreal forest,Suture metamorphic,False,moraine,shallow_well,6.32,open_westerly,False,False,moderate,timber
H+26+02,boreal,shallow_well,modest,timber;stone;metals,farmstead,"adequate food, route access",26,2,434.31,5.921,1037.1,3.31,glacial till,boreal forest,Suture metamorphic,False,moraine,shallow_well,6.09,open_westerly,False,False,moderate,timber
H+27+02,boreal,shallow_well,modest,timber;stone;metals,farmstead,"adequate food, route access",27,2,611.95,5.921,1199.4,2.15,glacial till,boreal forest,Suture metamorphic,False,moraine,shallow_well,5.77,open_westerly,False,False,moderate,timber
H+28+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,28,2,588.76,6.16,604.6,2.29,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,9.7,calm_interior,False,False,moderate,salt_pans
H+29+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,29,2,588.76,0.0,594.4,2.25,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,9.8,calm_interior,False,False,moderate,salt_pans
H+30+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,30,2,588.76,0.0,568.5,2.21,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.04,calm_interior,False,True,strong,salt_pans
H+31+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,31,2,588.76,0.0,535.9,2.15,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.28,calm_interior,False,True,strong,salt_pans
H+32+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,32,2,588.76,0.0,502.3,2.1,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.41,calm_interior,False,True,strong,salt_pans
H+33+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,33,2,588.76,0.0,468.2,2.05,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.37,calm_interior,False,True,strong,salt_pans
H+34+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,34,2,588.76,0.0,452.8,2.03,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.17,calm_interior,False,True,strong,salt_pans
H+35+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,35,2,588.76,0.0,436.1,2.05,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.1,calm_interior,False,True,strong,salt_pans
H+36+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,36,2,588.76,0.0,418.5,2.08,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.27,calm_interior,False,True,strong,salt_pans
H+37+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,37,2,588.76,0.0,407.8,2.11,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.53,calm_interior,False,True,strong,salt_pans
H+38+02,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,38,2,588.76,4.786,400.4,2.12,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,10.7,calm_interior,False,True,strong,salt_pans
H+39+02,boreal,none,modest,none,farmstead,"adequate food, route access",39,2,732.35,7.546,711.9,1.17,glacial till,boreal forest,Suture metamorphic,False,moraine,dry,9.06,open_westerly,True,False,strong,
H+40+02,boreal,none,modest,timber,farmstead,"adequate food, route access",40,2,552.34,7.262,687.4,2.32,glacial till,boreal forest,Suture metamorphic,False,moraine,dry,8.31,open_westerly,False,False,moderate,timber
H+41+02,boreal,shallow_well,modest,timber,farmstead,"adequate food, route access",41,2,379.75,6.847,760.2,3.43,glacial till,boreal forest,Suture metamorphic,False,moraine,shallow_well,6.93,open_westerly,False,False,moderate,timber
H+42+02,boreal,spring_line,modest,timber,village,"spring line, adequate food, route access",42,2,245.24,5.651,774.7,4.3,glacial till,boreal forest,Suture metamorphic,False,outwash,spring_line,2.5,open_westerly,False,False,moderate,timber
H+43+02,boreal,spring_line,modest,none,village,"spring line, adequate food, route access",43,2,181.57,6.375,719.4,5.69,sandy coastal,boreal forest,Coastal sediment,False,none,spring_line,2.5,open_westerly,False,False,moderate,
H+44+02,coast,spring_line,none,none,farmstead,"spring line, route access",44,2,25.33,6.322,784.7,5.72,glacial till,coastal scrub,Coastal sediment,False,rebound_coast,spring_line,2.5,open_westerly,False,False,strong,
H+45+02,ocean,ocean,modest,fisheries,none,ocean,45,2,-8.11,2.129,881.5,6.86,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+46+02,ocean,ocean,modest,fisheries,none,ocean,46,2,-34.5,1.974,883.1,6.84,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+47+02,ocean,ocean,modest,fisheries,none,ocean,47,2,-51.35,2.131,882.8,6.82,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+48+02,ocean,ocean,modest,fisheries,none,ocean,48,2,-72.44,2.144,864.2,6.81,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+49+02,ocean,ocean,modest,fisheries,none,ocean,49,2,-96.94,2.023,839.4,6.81,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+50+02,ocean,ocean,modest,fisheries,none,ocean,50,2,-116.34,2.578,840.8,6.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+51+02,ocean,ocean,modest,fisheries,none,ocean,51,2,-128.24,4.214,870.0,6.88,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+52+02,ocean,ocean,modest,fisheries,none,ocean,52,2,-1.83,4.214,889.3,6.92,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+53+02,ocean,ocean,modest,fisheries,none,ocean,53,2,-6.59,1.68,895.4,6.96,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+54+02,ocean,ocean,modest,fisheries,none,ocean,54,2,-10.61,1.611,896.4,7.0,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+55+02,ocean,ocean,modest,fisheries,none,ocean,55,2,-17.17,1.668,881.6,7.01,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+56+02,ocean,ocean,modest,fisheries,none,ocean,56,2,-15.26,2.111,853.7,7.01,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+57+02,ocean,ocean,modest,fisheries,none,ocean,57,2,-2.64,1.878,832.0,6.98,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+58+02,coast,shallow_well,none,clay,farmstead,"shallow well, route access",58,2,4.94,1.967,796.9,5.92,glacial till,coastal scrub,Coastal sediment,False,rebound_coast,shallow_well,2.5,open_westerly,False,False,strong,
H+59+02,coast,shallow_well,none,clay,farmstead,"shallow well, route access",59,2,2.56,2.234,777.7,5.89,glacial till,coastal scrub,Coastal sediment,False,rebound_coast,shallow_well,2.5,open_westerly,False,False,strong,
H+60+02,ocean,ocean,modest,fisheries,none,ocean,60,2,-54.35,3.538,775.3,6.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+61+02,ocean,ocean,modest,fisheries,none,ocean,61,2,-63.31,0.345,760.8,6.75,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+62+02,ocean,ocean,modest,fisheries,none,ocean,62,2,-72.46,0.397,736.3,6.66,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+63+02,ocean,ocean,modest,fisheries,none,ocean,63,2,-68.1,1.111,714.3,6.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+64+02,ocean,ocean,modest,fisheries,none,ocean,64,2,-65.39,1.228,716.7,6.49,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+65+02,ocean,ocean,modest,fisheries,none,ocean,65,2,-61.42,1.462,728.5,6.43,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+66+02,ocean,ocean,modest,fisheries,none,ocean,66,2,-102.01,1.353,731.8,6.41,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+67+02,ocean,ocean,modest,fisheries,none,ocean,67,2,-104.62,1.208,737.5,6.42,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
