id,q,r,elevation_m,slope,lithology,mountain_type,glacial_scar,glacial,endorheic,geology_resource_tag,plate,land
H+34+04,34,4,1971,9.921,suture_metamorphic,collision,none,false,false,,1,1
H+35+04,35,4,1680,10.364,suture_metamorphic,collision,none,false,false,,1,1
H+36+04,36,4,1410,9.454,suture_metamorphic,collision,none,false,false,,1,1
H+37+04,37,4,1160,8.914,suture_metamorphic,collision,none,false,false,,1,1
H+38+04,38,4,982,7.467,suture_metamorphic,collision,scoured_craton,true,false,,1,1
H+39+04,39,4,786,7.794,suture_metamorphic,collision,moraine,true,false,,1,1
H+40+04,40,4,611,7.161,suture_metamorphic,collision,moraine,true,false,,1,1
H+41+04,41,4,451,6.18,suture_metamorphic,collision,moraine,true,false,,1,1
H+42+04,42,4,312,5.334,suture_metamorphic,collision,outwash,true,false,,1,1
H+43+04,43,4,243,6.24,coastal_sediment,none,outwash,true,false,,1,1
H+44+04,44,4,221,6.545,coastal_sediment,none,outwash,true,false,,1,1
H+45+04,45,4,66,6.443,coastal_sediment,none,rebound_coast,true,false,,1,1
H+46+04,46,4,50,6.237,coastal_sediment,none,overdeep_basin;rebound_coast,true,false,,1,1
H+47+04,47,4,26,2.293,coastal_sediment,none,rebound_coast,true,false,,1,1
H+48+04,48,4,2,2.544,coastal_sediment,none,rebound_coast,true,false,,1,1
H+49+04,49,4,-17,2.473,oceanic_basalt,none,,false,false,,1,0
H+50+04,50,4,-32,6.084,oceanic_basalt,none,,false,false,,1,0
H+51+04,51,4,87,5.762,coastal_sediment,none,rebound_coast,true,false,,1,1
H+52+04,52,4,87,1.835,coastal_sediment,none,rebound_coast,true,false,,1,1
H+53+04,53,4,87,1.902,coastal_sediment,none,rebound_coast,true,false,,1,1
H+54+04,54,4,78,1.977,coastal_sediment,none,rebound_coast,true,false,,1,1
H+55+04,55,4,85,1.729,coastal_sediment,none,rebound_coast,true,false,,1,1
H+56+04,56,4,93,1.494,coastal_sediment,none,rebound_coast,true,false,,1,1
H+57+04,57,4,90,1.345,coastal_sediment,none,rebound_coast,true,false,,1,1
H+58+04,58,4,91,1.354,coastal_sediment,none,rebound_coast,true,false,,1,1
H+59+04,59,4,96,4.987,coastal_sediment,none,rebound_coast,true,false,,1,1
H+60+04,60,4,-53,6.16,oceanic_basalt,none,,false,false,,1,0
H+61+04,61,4,-62,0.392,oceanic_basalt,none,,false,false,,1,0
H+62+04,62,4,-73,0.373,oceanic_basalt,none,,false,false,,1,0
H+63+04,63,4,-80,0.243,oceanic_basalt,none,,false,false,,1,0
H+64+04,64,4,-78,0.238,oceanic_basalt,none,,false,false,,1,0
H+65+04,65,4,-70,0.517,oceanic_basalt,none,,false,false,,1,0
H+66+04,66,4,-69,1.095,oceanic_basalt,none,,false,false,,1,0
H+67+04,67,4,-65,1.311,oceanic_basalt,none,,false,false,,1,0
H+68+04,68,4,-100,2.04,oceanic_basalt,none,,false,false,,1,0
H+69+04,69,4,-105,2.232,oceanic_basalt,none,,false,false,,1,0
H+70+04,70,4,-111,0.416,oceanic_basalt,none,,false,false,,1,0
H+71+04,71,4,-117,0.441,oceanic_basalt,none,,false,false,,1,0
H+72+04,72,4,-122,0.377,oceanic_basalt,none,,false,false,,1,0
H+73+04,73,4,-119,0.114,oceanic_basalt,none,,false,false,,1,0
H+74+04,74,4,-119,0.041,oceanic_basalt,none,,false,false,,1,0
H+75+04,75,4,-119,0.076,oceanic_basalt,none,,false,false,,1,0
H+76+04,76,4,-117,0.101,oceanic_basalt,none,,false,false,,1,0
H+77+04,77,4,-116,0.09,oceanic_basalt,none,,false,false,,1,0
H+78+04,78,4,-115,0.069,oceanic_basalt,none,,false,false,,1,0
H+79+04,79,4,-114,0.055,oceanic_basalt,none,,false,false,,1,0
H+00+05,0,5,-233,0.111,oceanic_basalt,none,,false,false,,0,0
H+01+05,1,5,-235,0.179,oceanic_basalt,none,,false,false,,0,0
H+02+05,2,5,-240,0.211,oceanic_basalt,none,,false,false,,0,0
H+03+05,3,5,-245,0.21,oceanic_basalt,none,,false,false,,0,0
H+04+05,4,5,-245,0.142,oceanic_basalt,none,,false,false,,0,0
H+05+05,5,5,-240,0.142,oceanic_basalt,none,,false,false,,0,0
H+06+05,6,5,-236,0.134,oceanic_basalt,none,,false,false,,0,0
H+07+05,7,5,-236,0.147,oceanic_basalt,none,,false,false,,0,0
H+08+05,8,5,-236,0.177,oceanic_basalt,none,,false,false,,0,0
H+09+05,9,5,-231,6.852,oceanic_basalt,none,,false,false,,0,0
H+10+05,10,5,-33,6.593,oceanic_basalt,none,,false,false,,0,0
H+11+05,11,5,-33,0.377,oceanic_basalt,none,,false,false,,0,0
H+12+05,12,5,-29,0.737,oceanic_basalt,none,,false,false,,0,0
H+13+05,13,5,-33,0.72,oceanic_basalt,none,,false,false,,0,0
H+14+05,14,5,-33,0.713,oceanic_basalt,none,,false,false,,0,0
H+15+05,15,5,-49,0.7,oceanic_basalt,none,,false,false,,0,0
H+16+05,16,5,-59,0.465,oceanic_basalt,none,,false,false,,0,0
H+17+05,17,5,-45,0.465,oceanic_basalt,none,,false,false,,0,0
H+18+05,18,5,-33,0.565,oceanic_basalt,none,,false,false,,0,0
H+19+05,19,5,-23,10.946,oceanic_basalt,none,,false,false,,0,0
H+20+05,20,5,305,11.111,coastal_sediment,none,outwash,true,false,,0,1
H+21+05,21,5,314,4.79,coastal_sediment,none,outwash,true,false,,0,1
H+22+05,22,5,315,1.462,coastal_sediment,none,outwash,true,false,,0,1
H+23+05,23,5,314,1.321,coastal_sediment,none,outwash,true,false,,0,1
H+24+05,24,5,341,3.426,suture_metamorphic,collision,outwash,true,false,,0,1
H+25+05,25,5,444,4.572,suture_metamorphic,collision,outwash,true,false,,0,1
H+26+05,26,5,581,5.848,suture_metamorphic,collision,outwash,true,false,,0,1
H+27+05,27,5,757,6.64,suture_metamorphic,collision,moraine,true,false,,0,1
H+28+05,28,5,956,7.437,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+29+05,29,5,1179,7.687,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+30+05,30,5,1388,8.841,suture_metamorphic,collision,none,false,false,,0,1
H+31+05,31,5,1653,9.612,suture_metamorphic,collision,none,false,false,,0,1
H+32+05,32,5,1928,9.99,suture_metamorphic,collision,none,false,false,,0,1
H+33+05,33,5,2196,9.984,suture_metamorphic,collision,none,false,false,,1,1
H+34+05,34,5,1991,10.364,suture_metamorphic,collision,none,false,false,,1,1
H+35+05,35,5,1694,9.915,suture_metamorphic,collision,none,false,false,,1,1
H+36+05,36,5,1428,8.914,suture_metamorphic,collision,none,false,false,,1,1
H+37+05,37,5,1190,7.919,suture_metamorphic,collision,scoured_craton,true,false,limestone_karst,1,1
H+38+05,38,5,1020,7.794,suture_metamorphic,collision,scoured_craton,true,false,,1,1
H+39+05,39,5,826,7.161,suture_metamorphic,collision,moraine,true,false,limestone_karst,1,1
H+40+05,40,5,637,6.323,suture_metamorphic,collision,moraine,true,false,,1,1
H+41+05,41,5,472,5.475,suture_metamorphic,collision,moraine,true,false,,1,1
H+42+05,42,5,346,4.208,suture_metamorphic,collision,outwash,true,false,,1,1
H+43+05,43,5,280,2.2,coastal_sediment,none,outwash,true,false,,1,1
H+44+05,44,5,259,6.443,coastal_sediment,none,outwash,true,false,,1,1
H+45+05,45,5,237,6.237,coastal_sediment,none,outwash,true,false,,1,1
H+46+05,46,5,95,4.737,coastal_sediment,none,rebound_coast,true,false,,1,1
H+47+05,47,5,79,4.341,coastal_sediment,none,rebound_coast,true,false,,1,1
H+48+05,48,5,57,4.498,coastal_sediment,none,rebound_coast,true,false,,1,1
H+49+05,49,5,41,3.895,coastal_sediment,none,rebound_coast,true,false,,1,1
H+50+05,50,5,150,6.084,coastal_sediment,none,none,false,false,,1,1
H+51+05,51,5,142,1.835,coastal_sediment,none,rebound_coast,true,false,,1,1
H+52+05,52,5,140,1.771,coastal_sediment,none,rebound_coast,true,false,,1,1
H+53+05,53,5,137,1.977,coastal_sediment,none,rebound_coast,true,false,,1,1
H+54+05,54,5,131,1.76,coastal_sediment,none,rebound_coast,true,false,,1,1
H+55+05,55,5,124,1.299,coastal_sediment,none,rebound_coast,true,false,,1,1
H+56+05,56,5,126,1.178,coastal_sediment,none,rebound_coast,true,false,,1,1
H+57+05,57,5,129,1.272,coastal_sediment,none,rebound_coast,true,false,,1,1
H+58+05,58,5,132,1.354,coastal_sediment,none,rebound_coast,true,false,,1,1
H+59+05,59,5,132,6.325,coastal_sediment,none,rebound_coast,true,false,,1,1
H+60+05,60,5,-58,6.325,oceanic_basalt,none,,false,false,,1,0
H+61+05,61,5,-64,0.295,oceanic_basalt,none,,false,false,,1,0
H+62+05,62,5,-73,0.291,oceanic_basalt,none,,false,false,,1,0
H+63+05,63,5,-79,0.269,oceanic_basalt,none,,false,false,,1,0
H+64+05,64,5,-71,0.537,oceanic_basalt,none,,false,false,,1,0
H+65+05,65,5,-55,0.537,oceanic_basalt,none,,false,false,,1,0
H+66+05,66,5,-56,0.418,oceanic_basalt,none,,false,false,,1,0
H+67+05,67,5,-52,1.602,oceanic_basalt,none,,false,false,,1,0
H+68+05,68,5,-38,2.232,oceanic_basalt,none,,false,false,,1,0
H+69+05,69,5,-99,2.588,oceanic_basalt,none,,false,false,,1,0
H+70+05,70,5,-104,2.765,oceanic_basalt,none,,false,false,,1,0
H+71+05,71,5,-110,0.401,oceanic_basalt,none,,false,false,,1,0
H+72+05,72,5,-116,0.382,oceanic_basalt,none,,false,false,,1,0
H+73+05,73,5,-119,0.291,oceanic_basalt,none,,false,false,,1,0
H+74+05,74,5,-118,0.098,oceanic_basalt,none,,false,false,,1,0
H+75+05,75,5,-118,0.031,oceanic_basalt,none,,false,false,,1,0
H+76+05,76,5,-118,0.055,oceanic_basalt,none,,false,false,,1,0
H+77+05,77,5,-116,0.046,oceanic_basalt,none,,false,false,,1,0
H+78+05,78,5,-116,0.055,oceanic_basalt,none,,false,false,,1,0
H+79+05,79,5,-116,0.053,oceanic_basalt,none,,false,false,,1,0
H+00+06,0,6,-231,0.121,oceanic_basalt,none,,false,false,,0,0
H+01+06,1,6,-234,0.22,oceanic_basalt,none,,false,false,,0,0
H+02+06,2,6,-240,0.273,oceanic_basalt,none,,false,false,,0,0
H+03+06,3,6,-245,0.327,oceanic_basalt,none,,false,false,,0,0
H+04+06,4,6,-244,0.255,oceanic_basalt,none,,false,false,,0,0
H+05+06,5,6,-238,0.226,oceanic_basalt,none,,false,false,,0,0
H+06+06,6,6,-233,0.235,oceanic_basalt,none,,false,false,,0,0
H+07+06,7,6,-231,0.346,oceanic_basalt,none,,false,false,,0,0
H+08+06,8,6,-231,6.839,oceanic_basalt,none,,false,false,,0,0
H+09+06,9,6,-25,6.852,oceanic_basalt,none,,false,false,,0,0
H+10+06,10,6,-23,1.655,oceanic_basalt,none,,false,false,,0,0
H+11+06,11,6,-21,1.628,oceanic_basalt,none,,false,false,,0,0
H+12+06,12,6,-20,1.502,oceanic_basalt,none,,false,false,,0,0
H+13+06,13,6,-28,1.559,oceanic_basalt,none,,false,false,,0,0
H+14+06,14,6,-28,2.164,oceanic_basalt,none,,false,false,,0,0
H+15+06,15,6,-48,1.854,oceanic_basalt,none,,false,false,,0,0
H+16+06,16,6,-54,1.893,oceanic_basalt,none,,false,false,,0,0
H+17+06,17,6,-50,2.382,oceanic_basalt,none,,false,false,,0,0
H+18+06,18,6,-41,2.699,oceanic_basalt,none,,false,false,,0,0
H+19+06,19,6,-28,11.111,oceanic_basalt,none,,false,false,,0,0
H+20+06,20,6,170,8.92,rift_volcanics,rift,u_valley,true,false,,3,1
H+21+06,21,6,312,8.695,rift_volcanics,rift,outwash,true,false,,3,1
H+22+06,22,6,305,8.365,rift_volcanics,rift,outwash,true,false,,3,1
H+23+06,23,6,304,8.567,rift_volcanics,rift,outwash,true,false,,3,1
H+24+06,24,6,326,9.301,rift_volcanics,rift,outwash,true,false,,3,1
H+25+06,25,6,427,11.789,rift_volcanics,rift,outwash,true,false,,3,1
H+26+06,26,6,568,13.312,rift_volcanics,rift,outwash,true,false,,3,1
H+27+06,27,6,747,14.329,rift_volcanics,rift,outwash,true,false,,3,1
H+28+06,28,6,949,10.534,rift_volcanics,rift,none,false,false,,3,1
H+29+06,29,6,1163,10.838,rift_volcanics,rift,none,false,false,,3,1
H+30+06,30,6,1365,10.468,rift_volcanics,rift,none,false,false,,3,1
H+31+06,31,6,1628,12.811,rift_volcanics,rift,none,false,false,,3,1
H+32+06,32,6,1896,13.09,rift_volcanics,rift,none,false,false,,3,1
H+33+06,33,6,2160,13.013,rift_volcanics,rift,none,false,false,,3,1
H+34+06,34,6,1955,9.458,rift_volcanics,rift,none,false,false,,3,1
H+35+06,35,6,1671,9.458,rift_volcanics,rift,none,false,false,,3,1
H+36+06,36,6,1410,8.703,rift_volcanics,rift,none,false,false,,3,1
H+37+06,37,6,1173,7.921,rift_volcanics,rift,scoured_craton,true,false,,3,1
H+38+06,38,6,1000,6.677,rift_volcanics,rift,scoured_craton,true,false,,3,1
H+39+06,39,6,800,6.677,rift_volcanics,rift,moraine,true,false,,3,1
H+40+06,40,6,613,6.252,rift_volcanics,rift,moraine,true,false,,3,1
H+41+06,41,6,450,5.409,rift_volcanics,rift,outwash,true,false,,3,1
H+42+06,42,6,322,4.263,rift_volcanics,rift,outwash,true,false,,3,1
H+43+06,43,6,258,3.943,rift_volcanics,rift,outwash,true,false,,3,1
H+44+06,44,6,241,3.734,rift_volcanics,rift,outwash,true,false,,3,1
H+45+06,45,6,229,4.456,rift_volcanics,rift,outwash,true,false,,3,1
H+46+06,46,6,209,4.341,rift_volcanics,rift,outwash,true,false,,3,1
H+47+06,47,6,192,5.155,rift_volcanics,rift,none,false,false,,3,1
H+48+06,48,6,37,5.155,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+49+06,49,6,158,4.565,rift_volcanics,rift,none,false,false,,3,1
H+50+06,50,6,139,3.997,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+51+06,51,6,132,3.983,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+52+06,52,6,132,3.997,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+53+06,53,6,132,3.899,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+54+06,54,6,121,3.722,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+55+06,55,6,122,3.789,rift_volcanics,rift,rebound_coast,true,false,volcanic_host,3,1
H+56+06,56,6,116,3.764,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+57+06,57,6,119,3.867,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+58+06,58,6,120,3.52,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+59+06,59,6,115,6.146,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+60+06,60,6,-69,6.146,oceanic_basalt,none,,false,false,,1,0
H+61+06,61,6,-69,2.385,oceanic_basalt,none,,false,false,,1,0
H+62+06,62,6,-76,2.459,oceanic_basalt,none,,false,false,,1,0
H+63+06,63,6,-80,2.422,oceanic_basalt,none,,false,false,,1,0
H+64+06,64,6,-70,2.762,oceanic_basalt,none,,false,false,,1,0
H+65+06,65,6,-61,2.667,oceanic_basalt,none,,false,false,,1,0
H+66+06,66,6,-52,2.758,oceanic_basalt,none,,false,false,,1,0
H+67+06,67,6,-47,2.534,oceanic_basalt,none,,false,false,,1,0
H+68+06,68,6,-37,2.624,oceanic_basalt,none,,false,false,,1,0
H+69+06,69,6,-21,2.765,oceanic_basalt,none,,false,false,,1,0
H+70+06,70,6,-98,2.579,oceanic_basalt,none,,false,false,,1,0
H+71+06,71,6,-104,0.382,oceanic_basalt,none,,false,false,,1,0
H+72+06,72,6,-110,0.362,oceanic_basalt,none,,false,false,,1,0
H+73+06,73,6,-116,0.374,oceanic_basalt,none,,false,false,,1,0
H+74+06,74,6,-119,0.301,oceanic_basalt,none,,false,false,,1,0
H+75+06,75,6,-118,0.134,oceanic_basalt,none,,false,false,,1,0
H+76+06,76,6,-117,0.038,oceanic_basalt,none,,false,false,,1,0
H+77+06,77,6,-117,0.04,oceanic_basalt,none,,false,false,,1,0
H+78+06,78,6,-117,0.051,oceanic_basalt,none,,false,false,,1,0
H+79+06,79,6,-117,0.046,oceanic_basalt,none,,false,false,,1,0
H+00+07,0,7,-230,0.115,oceanic_basalt,none,,false,false,,0,0
H+01+07,1,7,-232,0.273,oceanic_basalt,none,,false,false,,0,0
H+02+07,2,7,-235,0.327,oceanic_basalt,none,,false,false,,0,0
H+03+07,3,7,-238,0.344,oceanic_basalt,none,,false,false,,0,0
H+04+07,4,7,-236,0.367,oceanic_basalt,none,,false,false,,0,0
H+05+07,5,7,-232,0.409,oceanic_basalt,none,,false,false,,0,0
H+06+07,6,7,-226,0.395,oceanic_basalt,none,,false,false,,0,0
H+07+07,7,7,-221,4.63,oceanic_basalt,none,,false,false,,0,0
H+08+07,8,7,-82,4.952,oceanic_basalt,none,,false,false,,0,0
H+09+07,9,7,-72,2.409,oceanic_basalt,none,,false,false,,0,0
H+10+07,10,7,-70,2.147,oceanic_basalt,none,,false,false,,0,0
H+11+07,11,7,-65,2.158,oceanic_basalt,none,,false,false,,0,0
H+12+07,12,7,-65,2.139,oceanic_basalt,none,,false,false,,0,0
H+13+07,13,7,-75,2.109,oceanic_basalt,none,,false,false,,0,0
H+14+07,14,7,-93,2.164,oceanic_basalt,none,,false,false,,0,0
H+15+07,15,7,-103,2.043,oceanic_basalt,none,,false,false,,0,0
H+16+07,16,7,-111,2.144,oceanic_basalt,none,,false,false,,0,0
H+17+07,17,7,-122,2.699,oceanic_basalt,none,,false,false,,0,0
H+18+07,18,7,-117,2.955,oceanic_basalt,none,,false,false,,0,0
H+19+07,19,7,-98,8.92,oceanic_basalt,none,,false,false,,0,0
H+20+07,20,7,51,8.695,rift_volcanics,rift,u_valley;overdeep_basin;rebound_coast,true,false,,3,1
H+21+07,21,7,65,8.223,rift_volcanics,rift,u_valley;overdeep_basin;rebound_coast,true,false,,3,1
H+22+07,22,7,54,8.365,rift_volcanics,rift,u_valley;overdeep_basin;rebound_coast,true,false,,3,1
H+23+07,23,7,47,9.301,rift_volcanics,rift,u_valley;overdeep_basin;rebound_coast,true,false,,3,1
H+24+07,24,7,73,11.789,rift_volcanics,rift,u_valley;overdeep_basin;rebound_coast,true,false,,3,1
H+25+07,25,7,168,13.312,rift_volcanics,rift,u_valley;overdeep_basin,true,false,,3,1
H+26+07,26,7,317,14.329,rift_volcanics,rift,u_valley;outwash,true,false,,3,1
H+27+07,27,7,633,14.71,rift_volcanics,rift,outwash,true,false,,3,1
H+28+07,28,7,838,15.685,rift_volcanics,rift,outwash,true,false,,3,1
H+29+07,29,7,1051,16.114,rift_volcanics,rift,none,false,false,,3,1
H+30+07,30,7,1244,15.274,rift_volcanics,rift,none,false,false,,3,1
H+31+07,31,7,1504,16.051,rift_volcanics,rift,none,false,false,,3,1
H+32+07,32,7,1770,17.737,rift_volcanics,rift,none,false,false,,3,1
H+33+07,33,7,2029,17.701,rift_volcanics,rift,none,false,false,volcanic_host,3,1
H+34+07,34,7,1834,9.367,rift_volcanics,rift,none,false,false,,3,1
H+35+07,35,7,1553,9.367,rift_volcanics,rift,none,false,false,,3,1
H+36+07,36,7,1292,8.709,rift_volcanics,rift,none,false,false,,3,1
H+37+07,37,7,1087,7.168,rift_volcanics,rift,scoured_craton,true,false,,3,1
H+38+07,38,7,872,7.168,rift_volcanics,rift,outwash,true,false,,3,1
H+39+07,39,7,668,6.781,rift_volcanics,rift,outwash,true,false,,3,1
H+40+07,40,7,488,6.007,rift_volcanics,rift,outwash,true,false,,3,1
H+41+07,41,7,323,5.511,rift_volcanics,rift,outwash,true,false,,3,1
H+42+07,42,7,199,4.405,rift_volcanics,rift,none,false,false,,3,1
H+43+07,43,7,140,4.256,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+44+07,44,7,129,4.125,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+45+07,45,7,116,3.979,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+46+07,46,7,97,4.051,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+47+07,47,7,70,4.055,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+48+07,48,7,46,3.933,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+49+07,49,7,21,4.565,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+50+07,50,7,19,3.997,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+51+07,51,7,12,3.997,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+52+07,52,7,15,3.905,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+53+07,53,7,15,3.915,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+54+07,54,7,9,3.745,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+55+07,55,7,8,3.789,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+56+07,56,7,3,3.867,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+57+07,57,7,14,3.941,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+58+07,58,7,18,3.874,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+59+07,59,7,7,4.888,rift_volcanics,rift,rebound_coast,true,false,,3,1
H+60+07,60,7,-140,4.888,oceanic_basalt,none,,false,false,,1,0
H+61+07,61,7,-141,2.385,oceanic_basalt,none,,false,false,,1,0
H+62+07,62,7,-150,2.459,oceanic_basalt,none,,false,false,,1,0
H+63+07,63,7,-152,2.762,oceanic_basalt,none,,false,false,,1,0
H+64+07,64,7,-141,2.667,oceanic_basalt,none,,false,false,,1,0
H+65+07,65,7,-134,2.758,oceanic_basalt,none,,false,false,,1,0
H+66+07,66,7,-123,2.592,oceanic_basalt,none,,false,false,,1,0
H+67+07,67,7,-116,2.7,oceanic_basalt,none,,false,false,,1,0
H+68+07,68,7,-104,2.966,oceanic_basalt,none,,false,false,,1,0
H+69+07,69,7,-101,2.732,oceanic_basalt,none,,false,false,,1,0
H+70+07,70,7,-94,2.77,oceanic_basalt,none,,false,false,,1,0
H+71+07,71,7,-99,2.446,oceanic_basalt,none,,false,false,,1,0
H+72+07,72,7,-104,0.374,oceanic_basalt,none,,false,false,,1,0
H+73+07,73,7,-110,0.346,oceanic_basalt,none,,false,false,,1,0
H+74+07,74,7,-114,0.273,oceanic_basalt,none,,false,false,,1,0
H+75+07,75,7,-117,0.228,oceanic_basalt,none,,false,false,,1,0
H+76+07,76,7,-118,0.203,oceanic_basalt,none,,false,false,,1,0
H+77+07,77,7,-118,0.103,oceanic_basalt,none,,false,false,,1,0
H+78+07,78,7,-117,0.044,oceanic_basalt,none,,false,false,,1,0
H+79+07,79,7,-118,0.032,oceanic_basalt,none,,false,false,,1,0
H+00+08,0,8,-232,0.137,oceanic_basalt,none,,false,false,,0,0
H+01+08,1,8,-229,0.187,oceanic_basalt,none,,false,false,,0,0
H+02+08,2,8,-227,0.338,oceanic_basalt,none,,false,false,,0,0
H+03+08,3,8,-227,0.344,oceanic_basalt,none,,false,false,,0,0
H+04+08,4,8,-225,0.387,oceanic_basalt,none,,false,false,,0,0
H+05+08,5,8,-219,0.409,oceanic_basalt,none,,false,false,,0,0
H+06+08,6,8,-214,2.581,oceanic_basalt,none,,false,false,,0,0
H+07+08,7,8,-136,2.822,oceanic_basalt,none,,false,false,,0,0
H+08+08,8,8,-145,2.538,oceanic_basalt,none,,false,false,,0,0
H+09+08,9,8,-134,2.147,oceanic_basalt,none,,false,false,,0,0
H+10+08,10,8,-130,2.158,oceanic_basalt,none,,false,false,,0,0
H+11+08,11,8,-124,1.981,oceanic_basalt,none,,false,false,,0,0
H+12+08,12,8,-129,2.139,oceanic_basalt,none,,false,false,,0,0
H+13+08,13,8,-138,2.109,oceanic_basalt,none,,false,false,,0,0
H+14+08,14,8,-147,2.191,oceanic_basalt,none,,false,false,,0,0
H+15+08,15,8,-165,2.116,oceanic_basalt,none,,false,false,,0,0
H+16+08,16,8,-175,2.454,oceanic_basalt,none,,false,false,,0,0
H+17+08,17,8,-191,2.49,oceanic_basalt,none,,false,false,,0,0
H+18+08,18,8,-190,3.087,oceanic_basalt,none,,false,false,,0,0
H+19+08,19,8,-180,7.676,oceanic_basalt,none,,false,false,,0,0
H+20+08,20,8,-71,6.265,oceanic_basalt,none,,false,false,,3,0
H+21+08,21,8,-65,4.588,oceanic_basalt,none,,false,false,,3,0
H+22+08,22,8,-76,4.4,oceanic_basalt,none,,false,false,,3,0
