id,q,r,temp_c,precip_mm,wind,wind_strength,rain_shadow,seasonality,season_label,water_code,water,river,major_river,lake,inland_sea,salt_pan,wetland,floodplain,ice,wt_depth_m,wt_class,soil,soil_code,vegetation,veg_code,climate_resource_tags,resources_merged,food_proxy,food,endorheic
H+51+01,51,1,6.61,869.6,ocean_westerly,0.665,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+52+01,52,1,6.66,880.2,ocean_westerly,0.575,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+53+01,53,1,6.71,890.0,ocean_westerly,0.568,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+54+01,54,1,6.75,894.4,ocean_westerly,0.564,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+55+01,55,1,6.76,887.2,ocean_westerly,0.559,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+56+01,56,1,6.76,869.5,ocean_westerly,0.55,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+57+01,57,1,6.75,844.9,ocean_westerly,0.551,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+58+01,58,1,6.73,820.2,ocean_westerly,0.544,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+59+01,59,1,6.7,797.2,ocean_westerly,0.534,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+60+01,60,1,6.64,777.3,ocean_westerly,0.52,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+61+01,61,1,6.57,762.2,ocean_westerly,0.519,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+62+01,62,1,6.47,742.7,ocean_westerly,0.517,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+63+01,63,1,6.37,725.2,ocean_westerly,0.507,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+64+01,64,1,6.27,721.1,ocean_westerly,0.479,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+65+01,65,1,6.2,725.0,ocean_westerly,0.494,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+66+01,66,1,6.17,730.0,ocean_westerly,0.486,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+67+01,67,1,6.18,738.6,ocean_westerly,0.479,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+68+01,68,1,6.19,742.6,ocean_westerly,0.472,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+69+01,69,1,6.21,745.1,ocean_westerly,0.464,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+70+01,70,1,6.25,747.0,ocean_westerly,0.458,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+71+01,71,1,6.3,749.8,ocean_westerly,0.455,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+72+01,72,1,6.37,750.9,ocean_westerly,0.45,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+73+01,73,1,6.47,735.2,ocean_westerly,0.443,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+74+01,74,1,6.58,710.0,ocean_westerly,0.437,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+75+01,75,1,6.69,693.5,ocean_westerly,0.431,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+76+01,76,1,6.78,675.5,ocean_westerly,0.424,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+77+01,77,1,6.82,660.8,ocean_westerly,0.417,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+78+01,78,1,6.83,652.2,ocean_westerly,0.409,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+79+01,79,1,6.83,647.5,ocean_westerly,0.402,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+00+02,0,2,6.54,890.8,ocean_westerly,0.92,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+01+02,1,2,6.55,895.0,ocean_westerly,0.916,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+02+02,2,2,6.56,904.1,ocean_westerly,0.911,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+03+02,3,2,6.57,915.7,ocean_westerly,0.902,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+04+02,4,2,6.59,933.3,ocean_westerly,0.893,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+05+02,5,2,6.58,939.9,ocean_westerly,0.887,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+06+02,6,2,6.57,925.1,ocean_westerly,0.88,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+07+02,7,2,6.55,918.2,ocean_westerly,0.873,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+08+02,8,2,6.54,920.5,ocean_westerly,0.868,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+09+02,9,2,6.53,915.4,ocean_westerly,0.862,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+10+02,10,2,6.55,913.8,ocean_westerly,0.858,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+11+02,11,2,6.59,914.8,ocean_westerly,0.853,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+12+02,12,2,6.64,897.5,ocean_westerly,0.845,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+13+02,13,2,6.7,873.6,ocean_westerly,0.944,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+14+02,14,2,6.77,852.8,ocean_westerly,0.827,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+15+02,15,2,6.83,835.2,ocean_westerly,0.83,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+16+02,16,2,6.89,817.8,ocean_westerly,0.823,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+17+02,17,2,6.94,791.6,ocean_westerly,0.808,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+18+02,18,2,5.38,759.8,open_westerly,0.784,False,0.557,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,boreal forest,3,timber,timber|clay,1.0,modest,False
H+19+02,19,2,5.31,756.9,open_westerly,0.704,False,0.547,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,boreal forest,3,timber,timber|clay,1.0,modest,False
H+20+02,20,2,5.98,698.8,open_westerly,0.721,False,0.537,moderate,0,none,False,False,False,False,False,False,True,False,2.5,shallow_well,loam,4,grassland/pasture,5,pasture,pasture|clay,2.0,good,False
H+21+02,21,2,4.72,749.9,open_westerly,0.71,False,0.526,moderate,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,glacial till,2,boreal forest,3,timber,timber|clay,1.0,modest,False
H+22+02,22,2,4.43,747.9,open_westerly,0.704,False,0.515,moderate,0,none,False,False,False,False,False,False,False,False,7.41,shallow_well,glacial till,2,boreal forest,3,timber,timber|clay,1.0,modest,False
H+23+02,23,2,4.39,751.3,open_westerly,0.672,False,0.504,moderate,0,none,False,False,False,False,False,False,False,False,7.28,shallow_well,glacial till,2,boreal forest,3,timber,timber|clay,1.0,modest,False
H+24+02,24,2,4.38,762.7,open_westerly,0.664,False,0.492,moderate,0,none,False,False,False,False,False,False,False,False,7.15,shallow_well,glacial till,2,boreal forest,3,timber,timber|metals,1.0,modest,False
H+25+02,25,2,4.13,770.6,open_westerly,0.681,False,0.481,moderate,0,none,False,False,False,False,False,False,False,False,7.29,shallow_well,glacial till,2,boreal forest,3,timber,timber|metals|gems,1.0,modest,False
H+26+02,26,2,3.31,781.3,open_westerly,0.729,False,0.47,moderate,0,none,False,False,False,False,False,False,False,False,7.8,shallow_well,glacial till,2,boreal forest,3,timber,timber|stone|metals,1.0,modest,False
H+27+02,27,2,2.15,878.5,windward,0.757,False,0.46,moderate,0,none,False,False,False,False,False,False,False,False,7.91,shallow_well,glacial till,2,boreal forest,3,timber,timber|stone|metals,1.0,modest,False
H+28+02,28,2,2.29,428.9,calm_interior,0.629,True,0.656,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.87,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+29+02,29,2,2.25,441.1,calm_interior,0.635,True,0.664,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.82,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+30+02,30,2,2.21,445.3,calm_interior,0.629,True,0.672,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.86,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+31+02,31,2,2.15,448.1,calm_interior,0.623,True,0.681,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.87,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+32+02,32,2,2.1,453.2,calm_interior,0.618,True,0.692,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.74,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+33+02,33,2,2.05,460.6,calm_interior,0.612,True,0.703,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.43,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+34+02,34,2,2.03,464.8,calm_interior,0.606,True,0.715,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.09,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+35+02,35,2,2.05,463.8,calm_interior,0.601,True,0.728,strong,8,salt_pan,False,False,False,False,True,False,False,False,9.91,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+36+02,36,2,2.08,461.9,calm_interior,0.595,True,0.742,strong,8,salt_pan,False,False,False,False,True,False,False,False,9.98,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+37+02,37,2,2.11,467.3,calm_interior,0.589,True,0.755,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.13,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+38+02,38,2,2.12,475.6,calm_interior,0.584,True,0.769,strong,8,salt_pan,False,False,False,False,True,False,False,False,10.2,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+39+02,39,2,1.17,1025.2,open_westerly,0.668,False,0.583,moderate,0,none,False,False,False,False,False,False,False,False,6.97,shallow_well,glacial till,2,boreal forest,3,,,1.0,modest,False
H+40+02,40,2,2.32,842.1,leeward,0.482,False,0.597,moderate,0,none,False,False,False,False,False,False,False,False,7.28,shallow_well,glacial till,2,boreal forest,3,timber,timber,1.0,modest,False
H+41+02,41,2,3.43,872.9,leeward,0.48,False,0.611,moderate,0,none,False,False,False,False,False,False,False,False,6.18,shallow_well,glacial till,2,boreal forest,3,timber,timber,1.0,modest,False
H+42+02,42,2,4.3,856.0,open_westerly,0.494,False,0.625,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,glacial till,2,boreal forest,3,timber,timber,1.0,modest,False
H+43+02,43,2,5.69,791.7,open_westerly,0.523,False,0.638,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,sandy coastal,6,boreal forest,3,,,1.0,modest,False
H+44+02,44,2,5.72,860.8,open_westerly,0.471,False,0.651,strong,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,glacial till,2,coastal scrub,10,,,0.0,none,False
H+45+02,45,2,6.86,881.5,ocean_westerly,0.606,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+46+02,46,2,6.84,883.1,ocean_westerly,0.603,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+47+02,47,2,6.82,882.8,ocean_westerly,0.602,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+48+02,48,2,6.81,864.2,ocean_westerly,0.593,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+49+02,49,2,6.81,839.4,ocean_westerly,0.585,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+50+02,50,2,6.83,840.8,ocean_westerly,0.581,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+51+02,51,2,6.88,870.0,ocean_westerly,0.579,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+52+02,52,2,6.92,889.3,ocean_westerly,0.67,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+53+02,53,2,6.96,895.4,ocean_westerly,0.57,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+54+02,54,2,7.0,896.4,ocean_westerly,0.564,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+55+02,55,2,7.01,881.6,ocean_westerly,0.556,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+56+02,56,2,7.01,853.7,ocean_westerly,0.555,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+57+02,57,2,6.98,832.0,ocean_westerly,0.556,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+58+02,58,2,5.92,799.6,open_westerly,0.474,False,0.77,strong,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,glacial till,2,coastal scrub,10,,clay,0.0,none,False
H+59+02,59,2,5.89,779.5,open_westerly,0.463,False,0.778,strong,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,glacial till,2,coastal scrub,10,,clay,0.0,none,False
H+60+02,60,2,6.83,775.3,ocean_westerly,0.494,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+61+02,61,2,6.75,760.8,ocean_westerly,0.515,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+62+02,62,2,6.66,736.3,ocean_westerly,0.509,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+63+02,63,2,6.57,714.3,ocean_westerly,0.51,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+64+02,64,2,6.49,716.7,ocean_westerly,0.503,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+65+02,65,2,6.43,728.5,ocean_westerly,0.497,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+66+02,66,2,6.41,731.8,ocean_westerly,0.464,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+67+02,67,2,6.42,737.5,ocean_westerly,0.48,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
